code,name,date,close,action,strength,reason
SH600642,申能股份,2021-11-18,6.01,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600644,乐山电力,2021-11-18,6.61,SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600658,电子城,2021-11-18,3.93,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd dif less than sig; 
SH600660,福耀玻璃,2021-11-18,46.41,BUY_CHECK; SELL_CHECK; SELL_EARLY; SELL_EARLY; SELL_CHECK; ,5.9,macd dea_signal over 0 n days_20; close under sma60; cross down sma5; cross down sma60; macd dif less than 0; macd sig great than 0; macd dif less than sig; 
SH600661,昂立教育,2021-11-18,9.56,SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600662,外服控股,2021-11-18,7.55,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600673,东阳光,2021-11-18,10.37,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_EARLY; SELL_CHECK; ,1.5,macd dif_main over 0 n days_90; macd dea_signal over 0 n days_88; close great than 1.05 sma60; close great than 1.2 sma200; cross over sma21; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH600674,川投能源,2021-11-18,11.44,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600683,京投发展,2021-11-18,6.03,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_52; macd dea_signal over 0 n days_49; close great than 1.2 sma200; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH600695,*ST绿庭,2021-11-18,7.03,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_CHECK; ,6.0,macd dif_main over 0 n days_51; macd dea_signal over 0 n days_49; close great than 1.05 sma60; close great than 1.2 sma200; cross down sma21; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH600725,云维股份,2021-11-18,3.52,SELL_CHECK; SELL_CHECK; BUY_CHECK; BUY_EARLY; SELL_CHECK; ,1.8,close under sma60; sma21 under sma60; close great than 1.2 sma200; cross over sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600726,华电能源,2021-11-18,2.75,BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_50; macd dea_signal over 0 n days_47; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH600727,鲁北化工,2021-11-18,9.38,SELL_CHECK; SELL_CHECK; BUY_EARLY; SELL_CHECK; ,1.9,close under sma60; sma21 under sma60; cross over sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600733,北汽蓝谷,2021-11-18,12.28,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600740,山西焦化,2021-11-18,6.27,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600741,华域汽车,2021-11-18,24.7,BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_50; macd dea_signal over 0 n days_47; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH600745,闻泰科技,2021-11-18,113.73,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,1.0,macd dif_main over 0 n days_16; macd dea_signal over 0 n days_13; close great than 1.05 sma60; macd dif cross down sig; macd cross down 0; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH600758,辽宁能源,2021-11-18,3.61,SELL_CHECK; SELL_CHECK; BUY_EARLY; SELL_CHECK; ,1.4,close under sma60; sma21 under sma60; cross over sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600759,洲际油气,2021-11-18,2.49,SELL_CHECK; SELL_CHECK; SELL_EARLY; SELL_CHECK; ,2.0,close under sma60; sma21 under sma60; cross down sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600760,中航沈飞,2021-11-18,74.25,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_EARLY; SELL_CHECK; ,1.2,macd dif_main over 0 n days_15; macd dea_signal over 0 n days_12; ma55 near ma21; cross over sma60; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH600774,汉商集团,2021-11-18,17.51,BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_32; macd dea_signal over 0 n days_28; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH600779,水井坊,2021-11-18,126.74,BUY_CHECK; BUY_CHECK; BUY_EARLY; SELL_MUST; SELL_CHECK; ,1.4,"macd dea_signal over 0 n days_44; ma55 near ma21; cross over sma5; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 126.74 ,sma60 126.62883333333333; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH600784,鲁银投资,2021-11-18,6.21,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_66; macd dea_signal over 0 n days_62; close great than 1.05 sma60; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH600792,云煤能源,2021-11-18,3.97,SELL_CHECK; SELL_CHECK; BUY_EARLY; SELL_CHECK; ,2.5,close under sma60; sma21 under sma60; cross over sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600793,宜宾纸业,2021-11-18,14.23,BUY_CHECK; SELL_CHECK; SELL_EARLY; SELL_CHECK; ,1.0,macd dea_signal over 0 n days_58; close under sma60; cross down sma5; macd dif less than 0; macd sig great than 0; macd dif less than sig; 
SH600795,国电电力,2021-11-18,2.49,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600821,金开新能,2021-11-18,10.57,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_50; macd dea_signal over 0 n days_48; close great than 1.05 sma60; close great than 1.2 sma200; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH600827,百联股份,2021-11-18,13.31,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600837,海通证券,2021-11-18,12.14,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_13; macd dea_signal over 0 n days_9; ma55 near ma21; close under sma60; sma21 under sma60; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH600845,宝信软件,2021-11-18,71.8,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,3.0,macd dif_main over 0 n days_23; macd dea_signal over 0 n days_20; ma55 near ma21; cross down sma5; macd dif cross down sig; macd cross down 0; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH600850,电科数字,2021-11-18,37.65,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_CHECK; ,4.0,macd dif_main over 0 n days_55; macd dea_signal over 0 n days_51; close great than 1.05 sma60; close great than 1.2 sma200; cross down sma5; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH600861,北京城乡,2021-11-18,23.22,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_47; macd dea_signal over 0 n days_95; close great than 1.05 sma60; close great than 1.2 sma200; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH600862,中航高科,2021-11-18,36.23,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_EARLY; SELL_CHECK; ,3.6,macd dif_main over 0 n days_15; macd dea_signal over 0 n days_11; close great than 1.05 sma60; cross over sma5; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH600863,内蒙华电,2021-11-18,3.21,BUY_CHECK; SELL_CHECK; BUY_EARLY; SELL_CHECK; ,3.1,ma55 near ma21; close under sma60; cross over sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600867,通化东宝,2021-11-18,11.67,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_CHECK; ,1.0,macd dif_main over 0 n days_28; macd dea_signal over 0 n days_26; close great than 1.05 sma60; cross down sma21; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH600870,*ST厦华,2021-11-18,4.77,BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dea_signal over 0 n days_29; close great than 1.2 sma200; macd sig great than 0; macd dif less than sig; 
SH600872,中炬高新,2021-11-18,35.56,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_EARLY; SELL_CHECK; ,4.0,macd dif_main over 0 n days_23; macd dea_signal over 0 n days_20; close great than 1.05 sma60; cross down sma5; cross down sma21; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH600875,东方电气,2021-11-18,17.48,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_19; macd dea_signal over 0 n days_77; close great than 1.2 sma200; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH600881,亚泰集团,2021-11-18,3.31,SELL_CHECK; SELL_EARLY; SELL_CHECK; ,2.3,close under sma60; cross down sma60; macd dif less than 0; macd dif less than sig; 
SH600884,杉杉股份,2021-11-18,36.33,BUY_CHECK; SELL_MUST; SELL_CHECK; SELL_CHECK; ,1.0,"close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 36.33 ,sma60 35.4745; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH600885,宏发股份,2021-11-18,74.85,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_CHECK; ,2.0,macd dif_main over 0 n days_28; macd dea_signal over 0 n days_25; close great than 1.05 sma60; close great than 1.2 sma200; cross down sma21; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH600886,国投电力,2021-11-18,9.53,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_EARLY; SELL_CHECK; ,1.2,ma55 near ma21; close under sma60; sma21 under sma60; cross over sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600887,伊利股份,2021-11-18,41.2,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_47; macd dea_signal over 0 n days_44; close great than 1.05 sma60; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH600900,长江电力,2021-11-18,20.04,BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600901,江苏租赁,2021-11-18,5.07,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600905,三峡能源,2021-11-18,6.9,BUY_CHECK; BUY_EARLY; SELL_MUST; SELL_CHECK; ,3.6,"macd dea_signal over 0 n days_42; cross over sma5; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 6.9 ,sma60 6.617; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH600908,无锡银行,2021-11-18,5.66,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600919,江苏银行,2021-11-18,6.12,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,macd dea_signal over 0 n days_13; ma55 near ma21; close under sma60; macd sig great than 0; macd dif less than sig; 
SH600926,杭州银行,2021-11-18,14.2,BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600956,新天绿能,2021-11-18,16.72,BUY_CHECK; BUY_CHECK; BUY_EARLY; SELL_MUST; SELL_CHECK; ,2.5,"ma55 near ma21; close great than 1.2 sma200; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 16.72 ,sma60 16.6115; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH600965,福成股份,2021-11-18,6.57,BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_31; macd dea_signal over 0 n days_71; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH600969,郴电国际,2021-11-18,6.98,BUY_CHECK; SELL_CHECK; SELL_EARLY; SELL_CHECK; ,1.0,ma55 near ma21; close under sma60; cross down sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600971,恒源煤电,2021-11-18,6.21,SELL_CHECK; SELL_CHECK; BUY_EARLY; SELL_CHECK; ,1.4,close under sma60; sma21 under sma60; cross over sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600975,新五丰,2021-11-18,6.68,BUY_CHECK; SELL_CHECK; ,0.0,macd dea_signal over 0 n days_39; macd sig great than 0; macd dif less than sig; 
SH600979,广安爱众,2021-11-18,3.36,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"ma55 near ma21; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 3.36 ,sma60 3.357333333333334; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH600983,惠而浦,2021-11-18,8.81,BUY_CHECK; SELL_CHECK; ,0.0,macd dea_signal over 0 n days_27; macd sig great than 0; macd dif less than sig; 
SH600985,淮北矿业,2021-11-18,10.82,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600988,赤峰黄金,2021-11-18,16.9,BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_26; macd dea_signal over 0 n days_43; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH600995,文山电力,2021-11-18,17.8,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_45; macd dea_signal over 0 n days_43; close great than 1.05 sma60; close great than 1.2 sma200; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH600997,开滦股份,2021-11-18,6.79,SELL_CHECK; SELL_CHECK; BUY_EARLY; SELL_CHECK; ,1.9,close under sma60; sma21 under sma60; cross over sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH601001,晋控煤业,2021-11-18,8.96,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH601006,大秦铁路,2021-11-18,6.2,BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH601009,南京银行,2021-11-18,9.38,BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH601012,隆基股份,2021-11-18,89.72,BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_22; macd dea_signal over 0 n days_17; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH601016,节能风电,2021-11-18,6.56,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_EARLY; SELL_MUST; SELL_CHECK; ,4.0,"macd dea_signal over 0 n days_77; close great than 1.05 sma60; close great than 1.2 sma200; cross over sma5; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 6.56 ,sma60 6.137333333333333; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH601020,ST华钰,2021-11-18,12.54,SELL_CHECK; SELL_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; close great than 1.2 sma200; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH601021,春秋航空,2021-11-18,56.73,BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,3.0,macd dif_main over 0 n days_50; macd dea_signal over 0 n days_47; cross down sma21; macd dif cross down sig; macd cross down 0; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH601038,一拖股份,2021-11-18,12.29,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH601058,赛轮轮胎,2021-11-18,14.9,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_49; macd dea_signal over 0 n days_48; close great than 1.05 sma60; close great than 1.2 sma200; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH601088,中国神华,2021-11-18,19.1,SELL_CHECK; SELL_CHECK; BUY_EARLY; SELL_CHECK; ,0.5,close under sma60; sma21 under sma60; cross over sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH601100,恒立液压,2021-11-18,82.34,SELL_CHECK; SELL_CHECK; BUY_EARLY; SELL_CHECK; ,1.0,close under sma60; sma21 under sma60; cross over sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH601101,昊华能源,2021-11-18,8.33,SELL_CHECK; SELL_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; close great than 1.2 sma200; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH601106,中国一重,2021-11-18,3.38,SELL_CHECK; SELL_CHECK; BUY_EARLY; SELL_CHECK; ,2.6,close under sma60; sma21 under sma60; cross over sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH601107,四川成渝,2021-11-18,3.41,BUY_CHECK; BUY_EARLY; SELL_MUST; SELL_CHECK; ,2.6,"ma55 near ma21; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 3.41 ,sma60 3.3823333333333334; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH601111,中国国航,2021-11-18,8.42,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_CHECK; ,2.0,macd dif_main over 0 n days_52; macd dea_signal over 0 n days_47; close great than 1.05 sma60; cross down sma21; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH601117,中国化学,2021-11-18,10.16,SELL_CHECK; SELL_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; close great than 1.2 sma200; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH601127,小康股份,2021-11-18,62.29,SELL_CHECK; SELL_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; close great than 1.2 sma200; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH601128,常熟银行,2021-11-18,6.8,BUY_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dif_main over 0 n days_31; macd dea_signal over 0 n days_51; macd dif great than 0; macd sig great than 0; macd dif less than sig; 
SH601166,兴业银行,2021-11-18,18.3,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,1.0,ma55 near ma21; close under sma60; sma21 under sma60; macd dif cross down sig; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
