code,name,ann_date,M_8v,M_5v,DSRI,GMI,AQI,SGI,DEPI,SGAI,TATA,LVGI
SH601992,金隅集团,20191231,2.233862667719908,4.7770863515480855,0.9274099723009244,9.370026557976336,1.10275280707364,1.1596322584797936,0.9737863447961076,0.8893557054964766,0.0347554596756123,1.0038828200566474
SZ002693,双成药业,20191231,2.245645196760453,6.053612681995308,1.0662075316154829,10.64234896150749,1.4200323388253715,0.8781298560869336,1.191191033758901,1.1320890026187298,-0.1240687563393665,0.7130300612743048
SZ002818,富森美,20191231,2.26024457544335,1.30661096373911,6.376362544025226,0.8493370041452041,0.8992057622945201,0.983834606760793,1.0815591977818315,1.137455210166018,-0.0287891745572952,0.7625411751954442
SH603721,中广天择,20191231,2.2655423391540213,4.590474007095767,0.9880783206693936,9.5478096527136,0.6258386020891037,0.99387339854223,1.0115933274085585,1.1575086026475816,0.1178501500173748,1.3846167711503568
SH600343,航天动力,20191231,2.296626043736409,5.568686541767605,0.7865393755261011,10.46196184309898,1.0126194182336037,1.1206369361469768,0.9705346507667216,0.913159022967984,-0.0249541239170574,1.0929670152694608
SH603260,合盛硅业,20191231,2.3186762292929024,4.654362182776213,1.1219674435460207,9.240525685775392,1.2627467648680748,0.7630469755640749,1.1976933867207729,1.267860653783944,0.0998858975750466,1.0102379138972302
SH688138,清溢光电,20191231,2.3213675605963866,4.386291015988428,0.8668925968940088,1.8598847057104675,11.842262461727804,1.3064210166676644,0.8749285665016254,1.1330844451175217,-0.0537545566327489,0.6789083323231154
SH600171,上海贝岭,20191231,2.32903926075132,5.443640432818809,0.8592879951224142,10.372064423960095,0.8919736675317828,1.1542121292761356,0.4471547961483907,1.216582398530633,0.0003502140573554,1.014310618328894
SZ300228,富瑞特装,20191231,2.3568512936094845,6.207324807369791,0.7288707340490074,11.398739902541116,0.905855686816607,0.9617636737597836,1.1069987399737709,1.0649006617910823,-0.0626133733636087,1.1231722080291773
SZ002573,清新环境,20191231,2.372826422003575,5.883660474279668,0.8046271568145826,10.939172982118,1.0701979690568773,0.9329530614321652,0.6729613245305471,0.816022182934929,-0.0462265002923364,0.8825961746451895
SZ000708,中信特钢,20191231,2.399651617626617,1.8374561217984533,0.6018414934920762,0.5065605984000778,3.687726502686485,6.506770270729497,0.8973885074567254,1.9967337634036144,-0.0289331390517613,1.5283500132914272
SZ002071,*ST长城,20191231,2.428726707833196,9.050327584621504,0.8226745574076123,15.127193490282234,0.6928546397928144,0.4493254118301187,0.0,1.4996465608668708,-0.2862638545441817,1.708366378587964
SZ002681,*ST奋达,20191231,2.5450620170410416,7.837823973989836,0.9348330362411766,13.343743983913978,0.4553888184587589,0.9509394829020026,0.8612631509393002,1.4680646438568838,-0.1779563564676212,1.7326503147277728
SH603389,*ST亚振,20191231,2.546709109176521,6.270285239201592,0.7847747018417472,11.60896597303151,0.8149792687438128,0.8452159211773126,0.7699996838324485,1.0345314719400611,-0.0153392299422946,1.182997462104686
SZ300132,青松股份,20191231,2.583697613280635,1.999958377463568,1.5018412698318422,1.0697850034274268,6.650204910997422,2.5217873992923057,1.0095768389968172,1.598668090005014,0.2423343336564995,1.327133801738743
SH600834,申通地铁,20191231,2.634715148440207,1.346093639663798,6.472978008259671,-0.6417659864921237,1.7971456066357074,0.8445157902475958,9.290164077434143,1.2707545725509712,-0.0302107771336386,1.0072475366678728
SZ000965,天保基建,20191231,2.6551506240304725,4.225409003403816,2.2932654372347963,8.156717994949421,1.1352115671497098,0.3095115453061545,1.1024748395431023,2.834117691842911,0.2138173327080057,0.9048260378949324
SH600061,国投资本,20191231,2.746019879919657,4.151110761294589,5.213677378400741,5.774406079682757,0.7150948292471329,0.2199023784261265,1.045991884141311,5.88105420035855,0.1025994020228197,1.0193006028526626
SZ002501,*ST利源,20191231,2.7506511151870803,9.968655653944571,3.820320979381128,13.70770665751802,0.5209137363528512,0.2251707260046527,0.0,4.378767107167174,-0.308595651665798,4.207791258467133
SH603042,华脉科技,20191231,2.8671743921048223,6.464923994926674,0.6573950881827012,11.569237122953004,0.8367795906911418,1.2442384365999624,1.1105583891109223,0.7869790307992305,-0.024829152196933,1.0100432671243929
SZ002236,大华股份,20191231,2.8689708584922795,5.462311074913012,1.128847543561274,9.85027486712124,1.2324189919140174,1.1509573932577395,1.1014916241068091,1.036676133816757,0.0622102235232343,0.9006426806247395
SH600620,天宸股份,20191231,2.9369745214948413,1.979727146381756,6.558944722894563,1.3963307718871056,0.9896125737322984,0.957010158269512,1.0151721533394418,1.1195187679899967,0.0261824237613281,0.9011282642440804
SH603368,柳药股份,20191231,2.938329682993704,5.723048524530438,0.8060987238418321,10.42616718374857,0.842291700700273,1.4781708189378429,1.11396589381973,1.0222309499374005,0.055857312002448,1.0420500024311452
SZ002323,*ST雅博,20191231,2.9428765578706684,7.403488885414442,6.678807820823625,7.936637193771833,0.9205382701263204,0.1799310819351832,0.993896928849376,4.9451576676604665,-0.4162892410464006,1.2247117154121778
SH600165,新日恒力,20191231,3.053632323863315,6.417112484432098,2.3989294891076525,10.21432768951622,1.6423673932679386,0.2320186304167987,1.059172018486673,4.402243824919052,0.0879895029804662,1.0805706424397954
SH600986,科达股份,20191231,3.116987416457996,6.523503933514096,0.7458695840419169,11.66340150720592,0.4869208448973781,1.4067261316582305,1.030325260709697,0.692452228700913,0.0271070122635009,1.4227023225350348
SH601015,陕西黑猫,20191231,3.139816923078931,7.349705023025707,0.5753588280789949,12.280697234020908,2.041913046330794,0.6357061856715446,1.3852078681597435,1.388234423267375,-0.0011309448104735,1.042614739821464
SZ300634,彩讯股份,20191231,3.17947468811729,2.9920411837304437,0.6763480257436206,2.468174032357392,2.796295030718707,1.1710264483189552,35.200113724923014,1.101303718095966,0.066443857383962,0.7636080015767818
