code,name,level_0,eps,roe,fcff,ocf_to_profit,free_cashflow,grossprofit_margin,debt_to_assets,current_ratio,industry_name_L1_L2_L3
SH601608,中信重工,877,0.21751482213438736,0.26111660079051385,0.7099802371541502,0.9110671936758893,0.7099802371541502,0.4288537549407115,0.8117588932806324,0.19824604743083005,0.04223326359832636
SH601609,金田铜业,878,0.5580533596837944,0.5768280632411067,0.043478260869565216,0.30657114624505927,0.043478260869565216,0.046689723320158104,0.6104249011857708,0.5387845849802372,0.4942468619246862
SH601611,中国核建,879,0.599308300395257,0.549407114624506,0.07312252964426877,0.5464426877470355,0.07312252964426877,0.10622529644268774,0.9604743083003953,0.1625494071146245,0.42403242677824265
SH601615,明阳智能,880,0.8204051383399209,0.7551877470355731,0.9624505928853755,0.8411561264822134,0.9624505928853755,0.3018774703557312,0.8987154150197628,0.26531620553359686,0.712081589958159
SH601618,中国中冶,882,0.5145750988142292,0.5316205533596838,0.9930830039525692,0.8478260869565217,0.9930830039525692,0.1383399209486166,0.9100790513833992,0.23567193675889328,0.4133106694560669
SH601619,嘉泽新能,883,0.28248517786561267,0.41427865612648224,0.7838438735177866,0.891798418972332,0.7838438735177866,0.8712944664031621,0.8935276679841897,0.4115612648221344,0.640036610878661
SH601633,长城汽车,884,0.6879940711462451,0.6114130434782609,0.024950592885375496,0.5017292490118577,0.024950592885375496,0.27099802371541504,0.8194169960474308,0.2650691699604743,0.5316422594142259
SH601666,平煤股份,886,0.6973814229249012,0.5975790513833992,0.9407114624505929,0.5758399209486166,0.9407114624505929,0.5281620553359684,0.8633893280632411,0.038290513833992096,0.5852510460251046
SH601668,中国建筑,887,0.8491847826086957,0.8411561264822134,0.0012351778656126482,0.28384387351778656,0.0012351778656126482,0.12895256916996048,0.9197134387351779,0.3145998023715415,0.4347541841004184
SH601669,中国电建,888,0.6175889328063241,0.48962450592885376,0.0009881422924901185,0.8715415019762845,0.0009881422924901185,0.20133399209486166,0.9271245059288538,0.19466403162055335,0.4259937238493724
SH601678,滨化股份,890,0.5232213438735178,0.5069169960474308,0.0916501976284585,0.682806324110672,0.0916501976284585,0.4310770750988142,0.6079545454545454,0.41872529644268774,0.3665010460251046
